canonical_dir,kind,variant,case_id,source_dir,source_case_dir
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,005,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/005
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,012,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/012
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,013,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/013
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,015,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/015
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,016,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/016
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,019,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/019
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,023,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/023
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,024,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_slip/024
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,003,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/003
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,004,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/004
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,005,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/005
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,012,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/012
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,013,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/013
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,015,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/015
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,016,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/016
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,019,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/019
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,023,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/023
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,024,ocd_gmae_anthropic_sonnet46_ablation_v1,ocd_gmae_anthropic_sonnet46_ablation_v1/no_termination/024
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,001,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/001
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,002,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/002
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,006,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/006
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,007,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/007
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,008,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/008
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,009,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/009
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,010,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/010
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,011,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/011
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,014,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/014
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,017,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/017
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,018,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/018
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,020,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/020
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,021,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/021
ocd24_anthropic_sonnet46_ablation_v1,ablation,full,022,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/full/022
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,001,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/001
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,002,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/002
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,006,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/006
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,007,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/007
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,008,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/008
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,009,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/009
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,010,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/010
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,011,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/011
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,014,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/014
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,017,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/017
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,018,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/018
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,020,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/020
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,021,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/021
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_forbid,022,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_forbid/022
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,001,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/001
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,002,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/002
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,006,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/006
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,007,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/007
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,008,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/008
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,009,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/009
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,010,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/010
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,011,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/011
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,014,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/014
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,017,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/017
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,018,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/018
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,020,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/020
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,021,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/021
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_slip,022,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_slip/022
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,001,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/001
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,002,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/002
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,006,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/006
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,007,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/007
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,008,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/008
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,009,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/009
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,010,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/010
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,011,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/011
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,014,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/014
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,017,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/017
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,018,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/018
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,020,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/020
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,021,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/021
ocd24_anthropic_sonnet46_ablation_v1,ablation,no_termination,022,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/no_termination/022
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,001,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/001
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,002,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/002
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,006,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/006
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,007,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/007
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,008,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/008
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,009,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/009
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,010,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/010
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,011,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/011
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,014,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/014
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,017,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/017
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,018,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/018
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,020,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/020
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,021,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/021
ocd24_anthropic_sonnet46_ablation_v1,ablation,single_shot,022,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1,ocd_gmae_24_extra14_anthropic_sonnet46_ablation_v1/single_shot/022
cmu20_random_baseline_n20,baseline,,01,random_baseline_n20,random_baseline_n20/01
cmu20_random_baseline_n20,baseline,,02,random_baseline_n20,random_baseline_n20/02
cmu20_random_baseline_n20,baseline,,04,random_baseline_n20,random_baseline_n20/04
cmu20_random_baseline_n20,baseline,,05,random_baseline_n20,random_baseline_n20/05
cmu20_random_baseline_n20,baseline,,09,random_baseline_n20,random_baseline_n20/09
cmu20_random_baseline_n20,baseline,,10,random_baseline_n20,random_baseline_n20/10
cmu20_random_baseline_n20,baseline,,12,random_baseline_n20,random_baseline_n20/12
cmu20_random_baseline_n20,baseline,,13,random_baseline_n20,random_baseline_n20/13
cmu20_random_baseline_n20,baseline,,14,random_baseline_n20,random_baseline_n20/14
cmu20_random_baseline_n20,baseline,,15,random_baseline_n20,random_baseline_n20/15
cmu20_random_baseline_n20,baseline,,16,random_baseline_n20,random_baseline_n20/16
cmu20_random_baseline_n20,baseline,,17,random_baseline_n20,random_baseline_n20/17
cmu20_random_baseline_n20,baseline,,18,random_baseline_n20,random_baseline_n20/18
cmu20_random_baseline_n20,baseline,,19,random_baseline_n20,random_baseline_n20/19
cmu20_random_baseline_n20,baseline,,20,random_baseline_n20,random_baseline_n20/20
cmu20_random_baseline_n20,baseline,,03,random_baseline_cmu_extra5_n20,random_baseline_cmu_extra5_n20/03
cmu20_random_baseline_n20,baseline,,06,random_baseline_cmu_extra5_n20,random_baseline_cmu_extra5_n20/06
cmu20_random_baseline_n20,baseline,,07,random_baseline_cmu_extra5_n20,random_baseline_cmu_extra5_n20/07
cmu20_random_baseline_n20,baseline,,08,random_baseline_cmu_extra5_n20,random_baseline_cmu_extra5_n20/08
cmu20_random_baseline_n20,baseline,,11,random_baseline_cmu_extra5_n20,random_baseline_cmu_extra5_n20/11
cmu20_heuristic_baseline,baseline,,01,heuristic_baseline,heuristic_baseline/01
cmu20_heuristic_baseline,baseline,,02,heuristic_baseline,heuristic_baseline/02
cmu20_heuristic_baseline,baseline,,04,heuristic_baseline,heuristic_baseline/04
cmu20_heuristic_baseline,baseline,,05,heuristic_baseline,heuristic_baseline/05
cmu20_heuristic_baseline,baseline,,09,heuristic_baseline,heuristic_baseline/09
cmu20_heuristic_baseline,baseline,,10,heuristic_baseline,heuristic_baseline/10
cmu20_heuristic_baseline,baseline,,12,heuristic_baseline,heuristic_baseline/12
cmu20_heuristic_baseline,baseline,,13,heuristic_baseline,heuristic_baseline/13
cmu20_heuristic_baseline,baseline,,14,heuristic_baseline,heuristic_baseline/14
cmu20_heuristic_baseline,baseline,,15,heuristic_baseline,heuristic_baseline/15
cmu20_heuristic_baseline,baseline,,16,heuristic_baseline,heuristic_baseline/16
cmu20_heuristic_baseline,baseline,,17,heuristic_baseline,heuristic_baseline/17
cmu20_heuristic_baseline,baseline,,18,heuristic_baseline,heuristic_baseline/18
cmu20_heuristic_baseline,baseline,,19,heuristic_baseline,heuristic_baseline/19
cmu20_heuristic_baseline,baseline,,20,heuristic_baseline,heuristic_baseline/20
cmu20_heuristic_baseline,baseline,,03,heuristic_baseline_cmu_extra5,heuristic_baseline_cmu_extra5/03
cmu20_heuristic_baseline,baseline,,06,heuristic_baseline_cmu_extra5,heuristic_baseline_cmu_extra5/06
cmu20_heuristic_baseline,baseline,,07,heuristic_baseline_cmu_extra5,heuristic_baseline_cmu_extra5/07
cmu20_heuristic_baseline,baseline,,08,heuristic_baseline_cmu_extra5,heuristic_baseline_cmu_extra5/08
cmu20_heuristic_baseline,baseline,,11,heuristic_baseline_cmu_extra5,heuristic_baseline_cmu_extra5/11
